10:06:22.237 [main] INFO  c.c.d.patterns.creational.multiton.ConfigFileLimit [Log.java:37]  - 我是文件：1
11:20:21.033 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.034 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 837
11:20:21.036 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.036 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 838
11:20:21.036 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.037 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 839
11:20:21.037 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.037 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 840
11:20:21.037 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.038 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 841
11:20:21.038 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.038 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 842
11:20:21.038 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.038 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 843
11:20:21.039 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.039 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 844
11:20:21.039 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.039 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 845
11:20:21.040 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.040 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 846
11:20:21.040 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.040 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 847
11:20:21.041 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.041 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 848
11:20:21.041 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.041 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 849
11:20:21.041 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.042 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 850
11:20:21.042 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.042 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 851
11:20:21.043 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.043 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 852
11:20:21.043 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.043 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 853
11:20:21.043 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.043 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 854
11:20:21.044 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.044 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 855
11:20:21.044 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.044 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 856
11:20:21.044 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.045 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 857
11:20:21.045 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.045 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 858
11:20:21.045 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.045 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 859
11:20:21.046 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.046 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 860
11:20:21.046 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.047 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 861
11:20:21.047 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.047 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 862
11:20:21.047 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.048 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 863
11:20:21.048 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.048 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 864
11:20:21.048 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.048 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 865
11:20:21.049 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.049 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 866
11:20:21.049 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.049 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 867
11:20:21.050 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.050 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 868
11:20:21.050 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.050 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 869
11:20:21.050 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.051 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 870
11:20:21.051 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.051 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 871
11:20:21.051 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.051 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 872
11:20:21.051 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.052 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 873
11:20:21.052 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.052 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 874
11:20:21.052 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.052 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 875
11:20:21.053 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.053 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 876
11:20:21.053 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.053 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 877
11:20:21.053 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.054 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 878
11:20:21.054 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.055 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 879
11:20:21.055 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.055 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 880
11:20:21.056 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.056 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 881
11:20:21.056 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.056 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 882
11:20:21.056 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.057 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 883
11:20:21.057 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.057 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 884
11:20:21.057 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.057 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 885
11:20:21.058 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.058 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 886
11:20:21.058 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.058 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 887
11:20:21.059 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:20:21.059 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 888
11:28:39.785 [main] INFO  c.cottsoft.design.patterns.creational.key.KeyInfo [Log.java:37]  - UPDATE SYS_KEY_TABLE SET KEY_VAL=KEY_VAL+100 WHERE KEY_NAME='CUS'
SELECT KEY_VAL FROM SYS_KEY_TABLE WHERE KEY_NAME='CUS'
11:28:39.792 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 重新生成新的KEY了。
11:28:39.793 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 789
11:28:39.793 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.793 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 790
11:28:39.794 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.794 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 791
11:28:39.795 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.795 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 792
11:28:39.795 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.796 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 793
11:28:39.796 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.796 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 794
11:28:39.797 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.797 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 795
11:28:39.798 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.799 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 796
11:28:39.799 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.799 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 797
11:28:39.800 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.800 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 798
11:28:39.801 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.801 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 799
11:28:39.802 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.802 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 800
11:28:39.803 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.803 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 801
11:28:39.804 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.805 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 802
11:28:39.805 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.806 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 803
11:28:39.807 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.807 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 804
11:28:39.807 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
11:28:39.808 [main] INFO  com.cottsoft.design.patterns.creational.key.Key [Log.java:37]  - 805
11:28:39.808 [main] INFO  c.c.d.p.creational.key.KeyGeneratorSingleton [Log.java:37]  - 从缓存中找到KEY了。
